iter	Accuracy	Logloss
2557	0.8767974232	0.2848669576
2558	0.8767974232	0.2848376523
2559	0.8769124583	0.2848094536
2560	0.8767974232	0.2847928471
2561	0.8769124583	0.2847710314
2562	0.8769124583	0.2847476083
2563	0.8769124583	0.2847276438
2564	0.8770274934	0.2847119486
2565	0.8770274934	0.2846877411
2566	0.8769124583	0.2846521776
2567	0.8767974232	0.284622872
2568	0.8769124583	0.284583882
2569	0.8769124583	0.2845608187
2570	0.8770274934	0.2845396125
2571	0.8772575636	0.2845078736
2572	0.8772575636	0.2844801917
2573	0.8773725986	0.2844587321
2574	0.8773725986	0.2844339459
2575	0.8771425285	0.2843825315
2576	0.8771425285	0.2843607714
2577	0.8774876337	0.2843236757
2578	0.8772575636	0.2843048402
2579	0.8774876337	0.2842722107
2580	0.877832739	0.2842238639
2581	0.8780628092	0.2841994393
2582	0.8781778442	0.284162541
2583	0.8781778442	0.2841146336
2584	0.8781778442	0.2840925631
2585	0.8782928793	0.2840631013
2586	0.8782928793	0.2839933962
2587	0.8784079144	0.2839453849
2588	0.8782928793	0.2839146226
2589	0.8782928793	0.2838853145
2590	0.8782928793	0.28386204
2591	0.8784079144	0.2838221166
2592	0.8784079144	0.2838101084
2593	0.8784079144	0.2837923692
2594	0.8782928793	0.2837496584
2595	0.8782928793	0.2837287236
2596	0.8782928793	0.2837072578
2597	0.8784079144	0.2836835857
2598	0.8784079144	0.2836577463
2599	0.8782928793	0.2836285521
2600	0.8782928793	0.2836131515
2601	0.8784079144	0.2835596842
2602	0.8784079144	0.2835326216
2603	0.8784079144	0.2834970798
2604	0.8784079144	0.2834615094
2605	0.8784079144	0.283437652
2606	0.8785229495	0.2834101713
2607	0.8785229495	0.2833851989
2608	0.8787530197	0.2833581269
2609	0.8787530197	0.2833276822
2610	0.8787530197	0.2833011091
2611	0.8787530197	0.2832772474
2612	0.8787530197	0.283261606
2613	0.8787530197	0.2832369357
2614	0.8787530197	0.2832045365
2615	0.8788680548	0.2831816442
2616	0.8788680548	0.2831628015
2617	0.8788680548	0.2831271889
2618	0.8788680548	0.2831067384
2619	0.8788680548	0.2830935714
2620	0.8788680548	0.2830684313
2621	0.8787530197	0.2830349516
2622	0.8788680548	0.2829943409
2623	0.8788680548	0.2829804223
2624	0.8789830898	0.2829431579
2625	0.8789830898	0.2829296734
2626	0.8789830898	0.2829055258
2627	0.87921316	0.2828818814
2628	0.87921316	0.2828692494
2629	0.87921316	0.282847763
2630	0.8793281951	0.2827929071
2631	0.87921316	0.2827605849
2632	0.8793281951	0.282714905
2633	0.8793281951	0.2826565574
2634	0.87921316	0.2826331847
2635	0.87921316	0.2826205061
2636	0.87921316	0.2826042187
2637	0.87921316	0.2825779915
2638	0.87921316	0.2825443063
2639	0.8793281951	0.2825022793
2640	0.8793281951	0.2824691177
2641	0.8793281951	0.2824172086
2642	0.8793281951	0.282402911
2643	0.8793281951	0.282374388
2644	0.8793281951	0.2823534369
2645	0.8793281951	0.2823319059
2646	0.8793281951	0.282308756
2647	0.8793281951	0.2822811843
2648	0.8794432302	0.2822584484
2649	0.8794432302	0.2822335018
2650	0.8793281951	0.2822150005
2651	0.8793281951	0.2821971699
2652	0.8793281951	0.2821793138
2653	0.8793281951	0.2821541586
2654	0.8793281951	0.2821336144
2655	0.87921316	0.2820984526
2656	0.8793281951	0.2820757707
2657	0.8794432302	0.2820517549
2658	0.8796733004	0.2820200343
2659	0.8796733004	0.2820031309
2660	0.8796733004	0.2819792518
2661	0.8796733004	0.281941124
2662	0.8797883354	0.2818990288
2663	0.8796733004	0.2818680411
2664	0.8796733004	0.2818281101
2665	0.8796733004	0.2818097058
2666	0.8796733004	0.2817771
2667	0.8797883354	0.2817593875
2668	0.8796733004	0.2817215805
2669	0.8797883354	0.2816938138
2670	0.8799033705	0.2816455852
2671	0.8799033705	0.2816200897
2672	0.8800184056	0.2815957012
2673	0.8800184056	0.2815499089
2674	0.8800184056	0.2815338042
2675	0.8800184056	0.2814977275
2676	0.8800184056	0.2814556014
2677	0.8800184056	0.2814080618
2678	0.8799033705	0.2813854607
2679	0.8799033705	0.2813662762
2680	0.8799033705	0.2813424479
2681	0.8797883354	0.2813085251
2682	0.8797883354	0.2812862612
2683	0.8799033705	0.2812386544
2684	0.8800184056	0.2812165771
2685	0.8799033705	0.2811938208
2686	0.8799033705	0.2811358768
2687	0.8799033705	0.2811110099
2688	0.8799033705	0.2810575235
2689	0.8801334407	0.2810260079
2690	0.8800184056	0.2810078543
2691	0.8800184056	0.2809875655
2692	0.8800184056	0.280925427
2693	0.8800184056	0.2808937435
2694	0.8801334407	0.2808782253
2695	0.8801334407	0.280859173
2696	0.8801334407	0.2808100504
2697	0.8801334407	0.2807914283
2698	0.8801334407	0.2807681341
2699	0.8801334407	0.2807510269
2700	0.8802484758	0.2807150294
2701	0.8802484758	0.280695096
2702	0.8802484758	0.2806800547
2703	0.880478546	0.2806445255
2704	0.880478546	0.2806262453
2705	0.880478546	0.2805993656
2706	0.8803635109	0.2805778055
2707	0.8803635109	0.2805198915
2708	0.880478546	0.2804963304
2709	0.880478546	0.2804739492
2710	0.880478546	0.2804493171
2711	0.880478546	0.2804288244
2712	0.880478546	0.2804076974
2713	0.880593581	0.2803813814
2714	0.880593581	0.2803605179
2715	0.880593581	0.2803372688
2716	0.880593581	0.2803209337
2717	0.880478546	0.2802612113
2718	0.880478546	0.2802329282
2719	0.880478546	0.280212183
2720	0.880478546	0.2801894868
2721	0.880478546	0.2801422318
2722	0.880478546	0.2801097083
2723	0.880593581	0.2800691381
2724	0.880593581	0.2800505512
2725	0.8807086161	0.28001085
2726	0.8807086161	0.2799814517
2727	0.8808236512	0.2799572467
2728	0.8809386863	0.2799295273
2729	0.8809386863	0.2799108551
2730	0.8808236512	0.2798810459
2731	0.8809386863	0.2798585638
2732	0.8809386863	0.2798179096
2733	0.8809386863	0.2797736114
2734	0.8809386863	0.2797588271
2735	0.8809386863	0.2797313432
2736	0.8809386863	0.2796802486
2737	0.8809386863	0.279656925
2738	0.8808236512	0.279619001
2739	0.8810537214	0.2795930819
2740	0.8810537214	0.2795755539
2741	0.8810537214	0.2795463518
2742	0.8810537214	0.2795255803
2743	0.8810537214	0.2795058348
2744	0.8810537214	0.2794688954
2745	0.8809386863	0.2794334779
2746	0.8808236512	0.2794063257
2747	0.8812837916	0.279370192
2748	0.8811687565	0.2793340284
2749	0.8811687565	0.2793089245
2750	0.8811687565	0.2792912613
2751	0.8812837916	0.2792759863
2752	0.8812837916	0.2792378342
2753	0.8812837916	0.2792216747
2754	0.8812837916	0.2791788023
2755	0.8812837916	0.2791575029
2756	0.8811687565	0.2791372809
2757	0.8811687565	0.2791121799
2758	0.8812837916	0.2790706377
2759	0.8813988266	0.2790309925
2760	0.8811687565	0.2790075598
2761	0.8812837916	0.2789778033
2762	0.8812837916	0.2789621302
2763	0.8813988266	0.2789318069
2764	0.8813988266	0.2789095735
2765	0.8812837916	0.2788722048
2766	0.8813988266	0.2788467211
2767	0.8815138617	0.2788209343
2768	0.8815138617	0.2787852624
2769	0.8815138617	0.2787677226
2770	0.8815138617	0.2787448062
2771	0.8815138617	0.2787294257
2772	0.8815138617	0.2786711191
2773	0.8815138617	0.278635026
2774	0.8816288968	0.2786126097
2775	0.8817439319	0.2785694131
2776	0.8819740021	0.2785258054
2777	0.8819740021	0.2784916159
2778	0.8819740021	0.2784397538
2779	0.8819740021	0.2784161021
2780	0.8819740021	0.2783934718
2781	0.8819740021	0.2783683096
2782	0.8819740021	0.2783453585
2783	0.8820890372	0.2783085553
2784	0.8820890372	0.278278358
2785	0.8819740021	0.2782566191
2786	0.881858967	0.2782279826
2787	0.881858967	0.2782068423
2788	0.8817439319	0.2781691986
2789	0.8817439319	0.2781406468
2790	0.8817439319	0.2781244034
2791	0.8817439319	0.2781052035
2792	0.881858967	0.2780880205
2793	0.881858967	0.2780720686
2794	0.8819740021	0.2780497205
2795	0.881858967	0.2780216075
2796	0.881858967	0.2780074832
2797	0.881858967	0.2779819818
2798	0.8819740021	0.2779376241
2799	0.8820890372	0.2779191379
2800	0.8820890372	0.2778817264
2801	0.8820890372	0.2778525976
2802	0.8820890372	0.2778306949
2803	0.8820890372	0.2778173138
2804	0.8820890372	0.2778003805
2805	0.8820890372	0.2777764785
2806	0.8820890372	0.2777470222
2807	0.8820890372	0.2777209673
2808	0.8820890372	0.2776975922
2809	0.8820890372	0.2776837593
2810	0.8820890372	0.2776574536
2811	0.8820890372	0.2776269779
2812	0.8822040722	0.2775756528
2813	0.8822040722	0.2775371193
2814	0.8823191073	0.277505374
2815	0.8823191073	0.2774757091
2816	0.8823191073	0.2774307467
2817	0.8823191073	0.2774088059
2818	0.8823191073	0.2773723277
2819	0.8824341424	0.2773360891
2820	0.8824341424	0.2773110049
2821	0.8824341424	0.2772905013
2822	0.8824341424	0.2772582101
2823	0.8824341424	0.2772323891
2824	0.8824341424	0.2772181277
2825	0.8824341424	0.277198896
2826	0.8824341424	0.2771826627
2827	0.8825491775	0.2771626959
2828	0.8827792477	0.2771347822
2829	0.8826642126	0.2771095629
2830	0.8828942828	0.2770827625
2831	0.8827792477	0.2770608477
2832	0.8827792477	0.2770409603
2833	0.8827792477	0.2770112697
2834	0.8827792477	0.2769824081
2835	0.8828942828	0.2769490714
2836	0.8828942828	0.2769383311
2837	0.8828942828	0.2769147695
2838	0.8828942828	0.2769010932
2839	0.8828942828	0.2768861452
2840	0.8828942828	0.2768595531
2841	0.8831243529	0.2768289843
2842	0.8830093178	0.2768016555
2843	0.8830093178	0.2767667733
2844	0.8830093178	0.2767347422
2845	0.8830093178	0.2766841103
2846	0.8831243529	0.2766620096
2847	0.8831243529	0.2766205231
2848	0.8831243529	0.276597083
2849	0.8831243529	0.2765397837
2850	0.883239388	0.2765192073
2851	0.8831243529	0.2764859014
2852	0.8831243529	0.2764664174
2853	0.8831243529	0.2764293685
2854	0.8831243529	0.276401668
2855	0.8830093178	0.2763893732
2856	0.883239388	0.276376424
2857	0.883239388	0.2763469823
2858	0.883239388	0.2763304975
2859	0.8831243529	0.2763051161
2860	0.8831243529	0.2762774723
2861	0.883239388	0.2762575385
2862	0.8830093178	0.2762356247
2863	0.8831243529	0.2761824657
2864	0.8833544231	0.2761508025
2865	0.8834694582	0.2761012643
2866	0.8834694582	0.2760677285
2867	0.8834694582	0.2760232204
2868	0.8833544231	0.2759777298
2869	0.8835844933	0.2759357866
2870	0.8836995284	0.2758988728
2871	0.8836995284	0.275888541
2872	0.8836995284	0.2758539406
2873	0.8835844933	0.275837373
2874	0.8834694582	0.2757925582
2875	0.8834694582	0.2757707529
2876	0.8834694582	0.2757427059
2877	0.8835844933	0.2757251614
2878	0.8836995284	0.2757001631
2879	0.8833544231	0.2756648863
2880	0.8833544231	0.2756119981
2881	0.8833544231	0.2755801399
2882	0.8835844933	0.2755534584
2883	0.8836995284	0.2755220408
2884	0.8836995284	0.2754999141
2885	0.8835844933	0.275483109
2886	0.8835844933	0.2754648288
2887	0.8835844933	0.2754411538
2888	0.8835844933	0.2754107977
2889	0.8835844933	0.2753798645
2890	0.8835844933	0.2753634173
2891	0.8835844933	0.2753518904
2892	0.8834694582	0.2753289563
2893	0.8835844933	0.2753034991
2894	0.8835844933	0.2752868354
2895	0.8836995284	0.2752629912
2896	0.8838145634	0.2752345049
2897	0.8838145634	0.2752182016
2898	0.8838145634	0.2751920328
2899	0.8838145634	0.2751691171
2900	0.8838145634	0.2751452816
2901	0.8836995284	0.2751218773
2902	0.8839295985	0.2750948435
2903	0.8839295985	0.2750700758
2904	0.8839295985	0.2750461428
2905	0.8839295985	0.2750229517
2906	0.8839295985	0.2749949474
2907	0.8839295985	0.2749788583
2908	0.8839295985	0.2749644263
2909	0.8839295985	0.2749427164
2910	0.8840446336	0.274910565
2911	0.8839295985	0.2748959059
2912	0.8840446336	0.2748647458
2913	0.8840446336	0.2748489209
2914	0.8841596687	0.2748253378
2915	0.8841596687	0.2748091966
2916	0.8841596687	0.2747808717
2917	0.8842747038	0.2747631494
2918	0.8839295985	0.2747228661
2919	0.8839295985	0.2747000401
2920	0.8839295985	0.2746794556
2921	0.8838145634	0.2746567817
2922	0.8838145634	0.2746267012
2923	0.8836995284	0.2746052644
2924	0.8836995284	0.2745889142
2925	0.8836995284	0.2745732642
2926	0.8835844933	0.2745543944
2927	0.8836995284	0.2745372479
2928	0.8838145634	0.2745099811
2929	0.8838145634	0.2744739693
2930	0.8839295985	0.2744505417
2931	0.8839295985	0.2744401985
2932	0.8839295985	0.2744147207
2933	0.8840446336	0.2743824519
2934	0.8840446336	0.2743373743
2935	0.8841596687	0.274303512
2936	0.8840446336	0.2742800913
2937	0.8841596687	0.2742573698
2938	0.8841596687	0.2742308481
2939	0.8841596687	0.2741849088
2940	0.8841596687	0.2741456817
2941	0.8840446336	0.2741065249
2942	0.8840446336	0.2740839611
2943	0.8841596687	0.274050176
2944	0.8841596687	0.2739987037
2945	0.884619809	0.2739533091
2946	0.884504774	0.2739303489
2947	0.884504774	0.27391155
2948	0.884504774	0.2738903904
2949	0.884619809	0.2738686914
2950	0.884619809	0.2738420358
2951	0.8847348441	0.2738039682
2952	0.8847348441	0.2737856842
2953	0.8847348441	0.2737719753
2954	0.8848498792	0.2737347447
2955	0.8848498792	0.2737049212
2956	0.8848498792	0.2736652284
2957	0.8849649143	0.273637519
2958	0.8849649143	0.2736130553
2959	0.8849649143	0.27359044
2960	0.8848498792	0.273572011
2961	0.8848498792	0.273545823
2962	0.8847348441	0.2735211375
2963	0.8848498792	0.273500418
2964	0.8848498792	0.2734781319
2965	0.8848498792	0.2734571398
2966	0.8849649143	0.2734198972
2967	0.8849649143	0.2734069026
2968	0.8849649143	0.2733836365
2969	0.8848498792	0.2733673258
2970	0.8848498792	0.2733500386
2971	0.8850799494	0.273334669
2972	0.8849649143	0.2733124621
2973	0.8849649143	0.2732880539
2974	0.8850799494	0.2732717737
2975	0.8850799494	0.2732508863
2976	0.8850799494	0.2732330604
2977	0.8851949845	0.2732101749
2978	0.8850799494	0.2731798064
2979	0.8850799494	0.2731592824
2980	0.8850799494	0.2731396014
2981	0.8850799494	0.2731123325
2982	0.8849649143	0.2730926204
2983	0.8851949845	0.273061332
2984	0.8853100196	0.2730274077
2985	0.8851949845	0.2730081608
2986	0.8851949845	0.2729845107
2987	0.8853100196	0.2729460577
2988	0.8853100196	0.272917212
2989	0.8851949845	0.2728753115
2990	0.8853100196	0.2728480881
2991	0.8854250546	0.2728136004
2992	0.8854250546	0.2727808216
2993	0.8854250546	0.2727365486
2994	0.8854250546	0.2727170239
2995	0.8854250546	0.2726738586
2996	0.8855400897	0.2726279065
2997	0.8857701599	0.2726017191
2998	0.885885195	0.272576042
2999	0.8860002301	0.2725588719
